dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,144,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.17346000001998618,0.192241655649687,0.13658024487283343,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.42335803174953796,0.009161442455789278,0.0,0.0,0.0,0.0,0.6019823902681873,0,7199,219,83,0.0,0.0,0.0,0.0,0.0,0.21316457653439214,0.857485668577523,175,0.0,0.0,0.0,20.0,auto,30.0,minkowski,2.0,,,,,
144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,144,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.21245980000821874,0.13482919171465538,0.11063027688929687,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.627295377249088,0.013952559385408672,0.0,0.0,0.0,0.0,0.46672002238254595,0,7304,114,83,0.0,0.0,0.0,0.0,0.0,0.496616825358958,0.8468204239434742,175,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,144,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,1.9888653000234626,0.2147731110661218,0.13033820291087958,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.5337115515174745,0.012351686156548934,0.0,0.0,0.0,0.0,0.6057877197987604,0,7294,124,83,0.0,0.0,0.0,0.0,0.0,0.4424764870060336,0.8582855619250767,175,0.0,0.0,0.0,50.0,auto,30.0,manhattan,1.0,,,,,
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.19424629997229204,0.02950136407947468,0.10139057082840847,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9954072757163885,0.29006589941837313,0.1696969696969697,1.0,0.29015544041450775,0.35714285714285715,0.3336730765647001,28,7336,137,0,0.06572769953051642,1.0,0.12334801762114535,1.0,1.0,0.9891755846695187,1.0,154,0.06572769953051642,1.0,0.12334801762114535,20.0,auto,30.0,minkowski,2.0,,,,,
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.18840990000171587,0.03326246595521011,0.036841209476446014,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.4969796027604137,0.0036778027636709607,0.0,0.0,0.0,0.0,0.14378609438454815,0,7424,49,28,0.0,0.0,0.0,0.0,0.0,0.5693458559266927,0.9814215247490811,154,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,2.2844124999828637,0.046547411177518636,0.11751605525281307,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9903700942440404,0.15796192943046053,0.18064516129032257,1.0,0.30601092896174864,0.0,0.3990955769359579,28,7346,127,0,0.18064516129032257,1.0,0.3060109289617486,1.0,1.0,0.9899944523525894,1.0,154,0.18064516129032257,1.0,0.3060109289617486,50.0,auto,30.0,manhattan,1.0,,,,,
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.16486520000034943,0.04817199599235077,0.10602008341932775,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9970246577708685,0.5317765535727262,0.2052980132450331,1.0,0.34065934065934067,0.3870967741935484,0.366232246250334,31,7350,120,0,0.2052980132450331,1.0,0.34065934065934067,1.0,1.0,0.990245892159191,1.0,154,0.2052980132450331,1.0,0.34065934065934067,20.0,auto,30.0,minkowski,2.0,,,,,
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.15007269999478012,0.06330975510050661,0.10181307569634507,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9961782614328281,0.33682515361486837,0.18235294117647058,1.0,0.30845771144278605,0.1935483870967742,0.36874898218954183,31,7331,139,0,0.18235294117647058,1.0,0.30845771144278605,1.0,1.0,0.9890351874652006,1.0,154,0.18235294117647058,1.0,0.30845771144278605,10.0,auto,30.0,minkowski,2.0,,,,,
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,1.9867607000051066,0.10579183083140802,0.1392325203858313,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9937340760893034,0.2318677804211403,0.2152777777777778,1.0,0.35428571428571426,0.12903225806451613,0.5234893919889019,31,7357,113,0,0.2152777777777778,1.0,0.3542857142857143,1.0,1.0,0.9907678976136515,1.0,154,0.2152777777777778,1.0,0.3542857142857143,50.0,auto,30.0,manhattan,1.0,,,,,
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.17763170000398532,0.17718476282256893,0.15936759134326417,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9635272271883233,0.05243910989993192,0.054878048780487805,0.2903225806451613,0.09230769230769231,0.0,0.6552875368523614,9,7315,155,22,0.017578125,0.4322580645161291,0.03378245889240595,1.0,0.2903225806451613,0.7673513450239154,0.9979185570956131,154,0.017578125,0.4322580645161291,0.03378245889240595,20.0,auto,30.0,minkowski,2.0,,,,,
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1894363999599591,0.1693154532167627,0.13393386901495374,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9829900246145873,0.10292336903126495,0.11538461538461539,0.6774193548387096,0.19718309859154928,0.0,0.5711170602616239,21,7309,161,10,0.1579861111111111,0.47096774193548385,0.2366035652592025,1.0,0.3387096774193548,0.7145801805180555,0.9996495090977117,154,0.1579861111111111,0.47096774193548385,0.2366035652592025,10.0,auto,30.0,minkowski,2.0,,,,,
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,2.0771078999969177,0.2243367296147391,0.18328110084170882,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.8596061666018915,0.013759031401941974,0.0,0.0,0.0,0.0,0.7741800321398655,0,7282,188,31,0.0,0.0,0.0,0.0,0.0,0.7138154629028187,0.9905345953872817,154,0.0,0.0,0.0,50.0,auto,30.0,manhattan,1.0,,,,,
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.21909959998447448,0.1772318172259641,0.1442281029154598,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.32876396391714063,0.007505981233387967,0.0,0.0,0.0,0.0,0.6099161259723435,0,7271,147,83,0.0,0.0,0.0,0.0,0.0,0.4318154404809518,0.9553392880949206,175,0.0,0.0,0.0,20.0,auto,30.0,minkowski,2.0,,,,,
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.2289143999805674,0.16732588932292228,0.15472395821378698,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.4067052789210225,0.008557649984332404,0.0,0.0,0.0,0.0,0.6314977639642833,0,7198,220,83,0.0,0.0,0.0,0.0,0.0,0.3368802341505982,0.9633382215704573,175,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,2.47769500000868,0.3110169581357705,0.20096556401800122,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.12562409248750192,0.006245392695521833,0.0,0.0,0.0,0.0,0.9139136501897742,0,7312,106,83,0.0,0.0,0.0,0.0,0.0,0.3731213196731002,0.7157712305025996,175,0.0,0.0,0.0,50.0,auto,30.0,manhattan,1.0,,,,,
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.2099943999783136,0.06672045372371589,0.11340620678727314,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9942602894228747,0.29855910054153567,0.1686746987951807,1.0,0.28865979381443296,0.21428571428571427,0.4069390740855353,28,7335,138,0,0.1686746987951807,1.0,0.288659793814433,1.0,1.0,0.9892432013080986,1.0,154,0.1686746987951807,1.0,0.288659793814433,20.0,auto,30.0,minkowski,2.0,,,,,
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.17283320002024993,0.12541579414525067,0.1036582237560948,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.3105130852019652,0.0027419603415452486,0.0,0.0,0.0,0.0,0.4363904654135351,0,7287,186,28,0.0,0.0,0.0,0.0,0.0,0.8685379583797429,0.9890681242500999,154,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,1.8925561000360176,0.07622507589395076,0.12340532856812989,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.993643784290111,0.2144749293225876,0.18543046357615894,1.0,0.3128491620111732,0.07142857142857142,0.4464410615983404,28,7350,123,0,0.18543046357615894,1.0,0.3128491620111732,1.0,1.0,0.9902767931163263,1.0,154,0.18543046357615894,1.0,0.3128491620111732,50.0,auto,30.0,manhattan,1.0,,,,,
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.17428629996720701,0.16689297900843061,0.16073476258180142,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.846410667324129,0.005708831281590218,0.0,0.0,0.0,0.0,0.6490972667538348,0,7308,180,13,0.0,0.0,0.0,0.0,0.0,0.38952880356693187,0.9825356619117451,183,0.0,0.0,0.0,20.0,auto,30.0,minkowski,2.0,,,,,
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.22187720000511035,0.19086048346683074,0.1228119549738894,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9322505752794215,0.013035645389503098,0.0,0.0,0.0,0.0,0.559296348388499,0,7325,163,13,0.0,0.0,0.0,0.0,0.0,0.5770780664827512,0.9969337421677109,183,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,2.4703882999601774,0.17547854689256479,0.15199652953885406,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.8820882642998028,0.007480618781133456,0.0,0.0,0.0,0.0,0.631468135509127,0,7313,175,13,0.0,0.0,0.0,0.0,0.0,0.37491458281752915,0.9068124250099986,183,0.0,0.0,0.0,50.0,auto,30.0,manhattan,1.0,,,,,
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,28,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,0.14128640003036708,0.08023761942801486,0.1307143457267231,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,1.0,0.9999999999999998,0.5925925925925926,1.0,0.7441860465116279,1.0,0.4723806566081842,112,7311,77,0,0.5925925925925926,1.0,0.7441860465116279,1.0,1.0,0.9918243386243386,1.0,183,0.5925925925925926,1.0,0.7441860465116279,20.0,auto,30.0,minkowski,2.0,,,,,
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,28,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,0.15623099997173995,0.06569778958871425,0.12904325647132395,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9999951659061026,0.9996853305830948,0.6021505376344086,1.0,0.7516778523489933,0.9821428571428571,0.45282755900268606,112,7314,74,0,0.3027027027027027,1.0,0.46473029045643155,1.0,1.0,0.9920888888888888,1.0,183,0.3027027027027027,1.0,0.46473029045643155,10.0,auto,30.0,minkowski,2.0,,,,,
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,28,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,2.306752000004053,0.11332701443147201,0.16258369254781557,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.999114152293294,0.9591710423551929,0.4117647058823529,1.0,0.5833333333333334,0.875,0.6010780920749187,112,7228,160,0,0.2807017543859649,1.0,0.4383561643835616,1.0,1.0,0.639772794117647,1.0,183,0.2807017543859649,1.0,0.4383561643835616,50.0,auto,30.0,manhattan,1.0,,,,,
031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919,31,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,0.18169669999042526,0.10100410879085885,0.09477759995281594,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.7049829084640129,0.07488093455820471,0.06280193236714976,0.08074534161490683,0.07065217391304347,0.07453416149068323,0.3853369086493067,13,7145,194,148,0.2,0.2645962732919255,0.22780748663101605,1.0,0.08074534161490683,0.2194734299516908,0.9899813664596273,183,0.2,0.2645962732919255,0.22780748663101605,20.0,auto,30.0,minkowski,2.0,,,,,
031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919,31,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,0.23472599999513477,0.16408487658905582,0.1312871220170887,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.28395392944525927,0.01407501346569528,0.0,0.0,0.0,0.0,0.5579462426403219,0,7197,142,161,0.0,0.0,0.0,0.0,0.0,0.14793896713615023,0.9694666666666667,183,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919,31,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,2.3425646000541747,0.06489128859320248,0.1213483929174088,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.99668071284273,0.752511230951697,0.8208092485549133,0.8819875776397516,0.8502994011976048,0.8198757763975155,0.4289364673454289,142,7308,31,19,0.4127906976744186,0.9055900621118014,0.5670883024821549,1.0,0.8819875776397516,0.9954003853564547,0.9997010351966873,183,0.4127906976744186,0.9055900621118014,0.5670883024821549,50.0,auto,30.0,manhattan,1.0,,,,,
030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,30,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,183,1,7500,11,3000,4187,4197,zscore,sigma,3.0,range,datasets\normalized\zscore,0.16868249996332452,0.1222951542587163,0.1299910850639799,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9924859490889669,0.08926179141910348,0.05913978494623656,1.0,0.1116751269035533,0.0,0.512268409450656,11,7314,175,0,0.015027322404371584,1.0,0.029609690444145357,1.0,1.0,0.9798964157706093,1.0,183,0.015027322404371584,1.0,0.029609690444145357,20.0,auto,30.0,minkowski,2.0,,,,,
030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,30,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,183,1,7500,11,3000,4187,4197,zscore,sigma,3.0,range,datasets\normalized\zscore,0.16433730005519465,0.18494689649369356,0.14735640519492982,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9968074387890118,0.3253767689515259,0.03914590747330961,1.0,0.07534246575342465,0.45454545454545453,0.627016112078483,11,7219,270,0,0.019819819819819822,1.0,0.03886925795053004,1.0,1.0,0.701064768683274,1.0,183,0.019819819819819822,1.0,0.03886925795053004,10.0,auto,30.0,minkowski,2.0,,,,,
030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,30,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,183,1,7500,11,3000,4187,4197,zscore,sigma,3.0,range,datasets\normalized\zscore,2.340070199978072,0.19337303313893686,0.15296461595934643,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9328833804731789,0.011595963497240815,0.0,0.0,0.0,0.0,0.6522668810169762,0,7316,173,11,0.0,0.0,0.0,0.0,0.0,0.5410547206165702,0.9849333333333333,183,0.0,0.0,0.0,50.0,auto,30.0,manhattan,1.0,,,,,
139_UCR_Anomaly_InternalBleeding20_2700_5759_5919,139,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,0.2495541999815032,0.028396924817368375,0.05267208489797463,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.562421979402139,0.033834909124777046,0.175,0.08695652173913043,0.11618257261410789,0.09937888198757763,0.18641317951129227,14,7273,66,147,0.3333333333333333,0.26956521739130435,0.29807692307692313,1.0,0.08695652173913043,0.9721966666666667,0.9922186335403727,183,0.3333333333333333,0.26956521739130435,0.29807692307692313,20.0,auto,30.0,minkowski,2.0,,,,,
