dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440,102,MesoplodonDensirostris,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,46,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.382502700027544,0.2492576836432418,0.2440198537056176,"{""subsequence_multiplier"": 4}",,,,,,,0.8905806056876424,0.0276986023849415,0.0,0.0,0.0,0.0,0.9813172447600946,0.0,24386.0,120.0,161.0,0.0,0.0,0.0,0.0,0.0,0.2584492101458088,0.2874285482628612,46,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809,103,TkeepThirdMARS,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1101154999923892,0.0682440064202619,0.115021413086526,"{""subsequence_multiplier"": 2}",,,,,,,0.999623318563456,0.901098654475594,0.358695652173913,1.0,0.528,0.9090909090909092,0.4133082456798401,99.0,11032.0,177.0,0.0,0.358695652173913,1.0,0.5279999999999999,1.0,1.0,0.9893649743928884,1.0,98,0.358695652173913,1.0,0.5279999999999999,,,,,,,,,,2.0,,,,,,,,,,,,,,
103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809,103,TkeepThirdMARS,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1027236999943852,0.0689161152268387,0.0838123972461711,"{""subsequence_multiplier"": 1}",,,,,,,0.9965792279111932,0.6418127319709255,0.532967032967033,0.9797979797979798,0.6903914590747331,0.5656565656565656,0.3203533069653522,97.0,11124.0,85.0,2.0,0.5331037815633684,0.591919191919192,0.5609740725831427,1.0,0.4898989898989899,0.9941537062159632,0.999998213475398,98,0.5331037815633684,0.591919191919192,0.5609740725831427,,,,,,,,,,1.0,,,,,,,,,,,,,,
103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809,103,TkeepThirdMARS,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1091345000022556,0.0945894957288433,0.1603960413877753,"{""subsequence_multiplier"": 4}",,,,,,,0.9963341146319112,0.5665858525353954,0.2990936555891239,1.0,0.4604651162790698,0.5858585858585859,0.5757776198921695,99.0,10977.0,232.0,0.0,0.1513761467889908,1.0,0.2629482071713147,1.0,1.0,0.986669331233028,1.0,98,0.1513761467889908,1.0,0.2629482071713147,,,,,,,,,,4.0,,,,,,,,,,,,,,
104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,104,apneaecg,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7675103999790736,0.1763692031173762,0.0982521794317014,"{""subsequence_multiplier"": 2}",,,,,,,0.9455715326301024,0.0656482679535868,0.1024305555555555,0.5841584158415841,0.1742983751846381,0.0099009900990099,0.4711257414124805,59.0,37651.0,517.0,42.0,0.0189345314505776,0.6673267326732673,0.036824223275213,1.0,0.5841584158415841,0.555727651442566,0.9995436163334644,40,0.0189345314505776,0.6673267326732673,0.036824223275213,,,,,,,,,,2.0,,,,,,,,,,,,,,
104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,104,apneaecg,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7508741000201553,0.3237419221098804,0.2776697703717311,"{""subsequence_multiplier"": 1}",,,,,,,0.8097291598788887,0.0062849310521415,0.0,0.0,0.0,0.0,1.1567512332250738,0.0,38168.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,104,apneaecg,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7616359000094235,0.242956290600303,0.1109336417262354,"{""subsequence_multiplier"": 4}",,,,,,,0.9947182440943738,0.396522280314165,0.2691029900332226,0.801980198019802,0.4029850746268656,0.2673267326732673,0.5757572157790094,81.0,37948.0,220.0,20.0,0.081,0.8415841584158417,0.14777690730943,1.0,0.801980198019802,0.648345394453271,0.9998965116402412,40,0.081,0.8415841584158417,0.14777690730943,,,,,,,,,,4.0,,,,,,,,,,,,,,
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050,107,insectEPG,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.090590300009353,0.2329543102176438,0.1111672561664354,"{""subsequence_multiplier"": 2}",,,,,,,0.7106596333114527,0.0091625083632824,0.0,0.0,0.0,0.0,0.56645607871695,0.0,9773.0,174.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6095523702441639,0.8582716543308662,26,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050,107,insectEPG,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0794286000018473,0.260199897431511,0.103183988621197,"{""subsequence_multiplier"": 1}",,,,,,,0.6925183866650109,0.0127315386465775,0.0,0.0,0.0,0.0,0.569751863295102,0.0,9830.0,117.0,51.0,0.0,0.0,0.0,0.0,0.0,0.64965001547318,0.971494298859772,26,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050,107,insectEPG,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.077527999994345,0.2375378627598447,0.1256938306349898,"{""subsequence_multiplier"": 4}",,,,,,,0.2195863567101717,0.0030941208624219,0.0,0.0,0.0,0.0,0.6146193546648143,0.0,9786.0,161.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5581563517672479,0.8692738547709542,26,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
112_UCR_Anomaly_BIDMC1_2500_5400_5600,112,BIDMC,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,81,1,11000,201,2500,5400,5600,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0997450999857392,0.0613529988451702,0.1158758984785522,"{""subsequence_multiplier"": 2}",,,,,,,0.972629444683242,0.8736285977655397,0.6195652173913043,0.8507462686567164,0.7169811320754716,0.8407960199004975,0.4089806942808269,171.0,10694.0,105.0,30.0,0.4913793103448275,0.8805970149253732,0.6307793303948231,1.0,0.8507462686567164,0.7445632411067195,0.9995929443690638,81,0.4913793103448275,0.8805970149253732,0.6307793303948231,,,,,,,,,,2.0,,,,,,,,,,,,,,
112_UCR_Anomaly_BIDMC1_2500_5400_5600,112,BIDMC,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,81,1,11000,201,2500,5400,5600,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0964565000031143,0.0345060649139418,0.0544653960266962,"{""subsequence_multiplier"": 1}",,,,,,,0.8742271142666149,0.3662462654612293,0.6095890410958904,0.4427860696517413,0.5129682997118156,0.5074626865671642,0.1979022529940306,89.0,10742.0,57.0,112.0,0.6666666666666666,0.3771144278606965,0.4817286304416905,1.0,0.2213930348258706,0.730758405977584,0.9971589778380824,81,0.6666666666666666,0.3771144278606965,0.4817286304416905,,,,,,,,,,1.0,,,,,,,,,,,,,,
112_UCR_Anomaly_BIDMC1_2500_5400_5600,112,BIDMC,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,81,1,11000,201,2500,5400,5600,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0986665999807883,0.1182903953080238,0.1644628666096982,"{""subsequence_multiplier"": 4}",,,,,,,0.9933681900710356,0.5252237089482004,0.6128048780487805,1.0,0.7599243856332704,0.6467661691542289,0.6116789951371187,201.0,10672.0,127.0,0.0,0.6128048780487805,1.0,0.7599243856332704,1.0,1.0,0.990519955654102,1.0,81,0.6128048780487805,1.0,0.7599243856332704,,,,,,,,,,4.0,,,,,,,,,,,,,,
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0617131000035442,0.1845162924871413,0.1138595635762582,"{""subsequence_multiplier"": 2}",,,,,,,0.966634074798338,0.0053511303511303,0.0,0.0,0.0,0.0,0.5260949832159161,0.0,8007.0,175.0,2.0,0.0,0.0,0.0,0.0,0.0,0.585,0.9995112414467252,24,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0665584999951534,0.1317665887451143,0.1052685765919653,"{""subsequence_multiplier"": 1}",,,,,,,0.9901002199951112,0.0178571428571428,0.0112994350282485,1.0,0.0223463687150838,0.0,0.4475723185210102,2.0,8007.0,175.0,0.0,0.0055555555555555,1.0,0.011049723756906,1.0,1.0,0.5839781080349696,1.0,24,0.0055555555555555,1.0,0.011049723756906,,,,,,,,,,1.0,,,,,,,,,,,,,,
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0606375999923329,0.360833894426457,0.1658528243000305,"{""subsequence_multiplier"": 4}",,,,,,,0.8720972867269616,0.0013922125141447,0.0,0.0,0.0,0.0,0.8583923673265488,0.0,8109.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6012382999236733,0.9936461388074292,24,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0606353000039234,0.1865277559990347,0.1179338600945432,"{""subsequence_multiplier"": 2}",,,,,,,0.9943963721044246,0.4222339560107761,0.1341463414634146,0.88,0.2328042328042328,0.56,0.5403293362826644,22.0,8017.0,142.0,3.0,0.0392156862745098,0.904,0.0751704639946782,1.0,0.88,0.65043630641585,0.9999560117302052,24,0.0392156862745098,0.904,0.0751704639946782,,,,,,,,,,2.0,,,,,,,,,,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0586979999789036,0.131940360720636,0.1051837736175295,"{""subsequence_multiplier"": 1}",,,,,,,0.9803578869959554,0.0721546796016559,0.0643274853801169,0.44,0.1122448979591836,0.0,0.4474916815732247,11.0,7999.0,160.0,14.0,0.0833333333333333,0.376,0.1364296081277213,1.0,0.22,0.5511084958241156,0.9997067448680352,24,0.0833333333333333,0.376,0.1364296081277213,,,,,,,,,,1.0,,,,,,,,,,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0618394000048283,0.3135909267590212,0.1519189770395395,"{""subsequence_multiplier"": 4}",,,,,,,0.9979752420639784,0.4086416849141621,0.2659574468085106,1.0,0.4201680672268907,0.48,0.7693478578776397,25.0,8090.0,69.0,0.0,0.0595238095238095,1.0,0.1123595505617977,1.0,1.0,0.864116022961253,1.0,24,0.0595238095238095,1.0,0.1123595505617977,,,,,,,,,,4.0,,,,,,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.058678500005044,0.1659509312684819,0.1115648089167044,"{""subsequence_multiplier"": 2}",,,,,,,0.9992302978306166,0.8234289447051059,0.1633986928104575,1.0,0.2808988764044944,0.64,0.5006453580185954,25.0,8031.0,128.0,0.0,0.0365497076023391,1.0,0.0705218617771509,1.0,1.0,0.7199772871025243,1.0,24,0.0365497076023391,1.0,0.0705218617771509,,,,,,,,,,2.0,,,,,,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.062702299997909,0.129731472676903,0.1067118313860105,"{""subsequence_multiplier"": 1}",,,,,,,0.9804044613310454,0.2237650938370979,0.0677966101694915,0.48,0.1188118811881188,0.24,0.4498669668349346,12.0,7994.0,165.0,13.0,0.0300751879699248,0.5840000000000001,0.0572044274659614,1.0,0.48,0.5917185109708346,0.9995869990224828,24,0.0300751879699248,0.5840000000000001,0.0572044274659614,,,,,,,,,,1.0,,,,,,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0603584999917075,0.2387298422954859,0.1277372318086032,"{""subsequence_multiplier"": 4}",,,,,,,0.998857703149896,0.5624855904865763,0.2631578947368421,1.0,0.4166666666666667,0.64,0.6219415377212956,25.0,8089.0,70.0,0.0,0.1420454545454545,1.0,0.2487562189054726,1.0,1.0,0.945384447188352,1.0,24,0.1420454545454545,1.0,0.2487562189054726,,,,,,,,,,4.0,,,,,,,,,,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0614631999924313,0.1873062366779132,0.1155489957289319,"{""subsequence_multiplier"": 2}",,,,,,,0.9680744578101677,0.0908023232514183,0.1071428571428571,0.3673469387755102,0.1658986175115207,0.0,0.5339532238647091,18.0,7985.0,150.0,31.0,0.1391941391941392,0.2979591836734694,0.1897465713601696,1.0,0.1224489795918367,0.5880096326164874,0.9988766034272946,24,0.1391941391941392,0.2979591836734694,0.1897465713601696,,,,,,,,,,2.0,,,,,,,,,,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0659720000112429,0.1345243777730859,0.1094527877500446,"{""subsequence_multiplier"": 1}",,,,,,,0.9620511019404688,0.1404395305302474,0.1770833333333333,0.6938775510204082,0.2821576763485477,0.0816326530612244,0.4628827410232199,34.0,7977.0,158.0,15.0,0.0476190476190476,0.7551020408163265,0.0895883777239709,1.0,0.6938775510204082,0.6379100989736071,0.9995099946136812,24,0.0476190476190476,0.7551020408163265,0.0895883777239709,,,,,,,,,,1.0,,,,,,,,,,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0607280999829527,0.3654059953368825,0.1657739865652784,"{""subsequence_multiplier"": 4}",,,,,,,0.8741492417495579,0.022012674648571,0.0,0.0,0.0,0.0,0.8627279550327178,0.0,8087.0,48.0,49.0,0.0,0.0,0.0,0.0,0.0,0.4662043825350277,0.9839931573802542,24,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0607273000059649,0.1958904737070121,0.1255251371898782,"{""subsequence_multiplier"": 2}",,,,,,,0.991933319117444,0.5575780224647241,0.2248520710059171,0.7755102040816326,0.3486238532110092,0.673469387755102,0.5724658852766468,38.0,8004.0,131.0,11.0,0.1212121212121212,0.5102040816326531,0.1958863858961802,1.0,0.3877551020408163,0.6729626866103293,0.9998491332016678,24,0.1212121212121212,0.5102040816326531,0.1958863858961802,,,,,,,,,,2.0,,,,,,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0667618000006768,0.0907530104440664,0.0773782683393764,"{""subsequence_multiplier"": 1}",,,,,,,0.9669969770329768,0.3360564514722124,0.1736526946107784,0.5918367346938775,0.2685185185185185,0.3265306122448979,0.3228878154621958,29.0,7997.0,138.0,20.0,0.0955165692007797,0.436734693877551,0.1567507773259985,1.0,0.2959183673469387,0.6604181665993527,0.9996172222554712,24,0.0955165692007797,0.436734693877551,0.1567507773259985,,,,,,,,,,1.0,,,,,,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0590531000052578,0.32195649220281,0.1507044262180221,"{""subsequence_multiplier"": 4}",,,,,,,0.983319744615732,0.2415529428852752,0.3188405797101449,0.4489795918367347,0.3728813559322034,0.3673469387755102,0.7740697708568766,22.0,8088.0,47.0,27.0,0.25,0.3795918367346939,0.3014586709886547,1.0,0.2244897959183673,0.7307754969045291,0.9994052606379796,24,0.25,0.3795918367346939,0.3014586709886547,,,,,,,,,,4.0,,,,,,,,,,,,,,
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0605298999871593,0.17094054659484,0.1117142175044969,"{""subsequence_multiplier"": 2}",,,,,,,0.991176950190033,0.5206121814528357,0.2339181286549707,0.8163265306122449,0.3636363636363636,0.4489795918367347,0.5060831991083308,40.0,8004.0,131.0,9.0,0.1840277777777778,0.4176870748299319,0.255489868180355,1.0,0.2721088435374149,0.7009415747743422,0.9999526203443254,24,0.1840277777777778,0.4176870748299319,0.255489868180355,,,,,,,,,,2.0,,,,,,,,,,,,,,
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0575795999902766,0.1047412232035936,0.0906923857142963,"{""subsequence_multiplier"": 1}",,,,,,,0.971084881401854,0.4727828649966902,0.1704545454545454,0.6122448979591837,0.2666666666666666,0.4693877551020408,0.3768183803464826,30.0,7989.0,146.0,19.0,0.0713675213675213,0.4448979591836735,0.1230036320635188,1.0,0.3061224489795918,0.6293731393850529,0.9995498932710914,24,0.0713675213675213,0.4448979591836735,0.1230036320635188,,,,,,,,,,1.0,,,,,,,,,,,,,,
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0594099999871104,0.2327771616483122,0.1183729273717983,"{""subsequence_multiplier"": 4}",,,,,,,0.9997115010724634,0.951726547961042,0.7903225806451613,1.0,0.8828828828828829,0.8367346938775511,0.5878959437637072,49.0,8122.0,13.0,0.0,0.4016393442622951,1.0,0.5730994152046784,1.0,1.0,0.9876204159177624,1.0,24,0.4016393442622951,1.0,0.5730994152046784,,,,,,,,,,4.0,,,,,,,,,,,,,,
