dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645,130,GP711MarkerLFM5z,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,218,1,12000,119,4000,6527,6645,zscore,sigma,3.0,range,datasets\normalized\zscore,7.369556199992076,0.1478005375620687,0.1310854948476729,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.99811859766211,0.6750186635568792,0.4958333333333333,1.0,0.6629526462395543,0.8151260504201681,0.5410570221050874,119.0,11760.0,121.0,0.0,0.2609649122807017,1.0,0.4139130434782608,1.0,1.0,0.9924125,1.0,218,0.2609649122807017,1.0,0.4139130434782608,,,,,,,,,,,,1.0,,,,,,,,,,,,
130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645,130,GP711MarkerLFM5z,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,218,1,12000,119,4000,6527,6645,zscore,sigma,3.0,range,datasets\normalized\zscore,9.20557839999674,0.1292309161220899,0.1312021355577996,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.99811859766211,0.6750186635568792,0.4897119341563786,1.0,0.6574585635359116,0.8151260504201681,0.5228373227954888,119.0,11757.0,124.0,0.0,0.4897119341563786,1.0,0.6574585635359116,1.0,1.0,0.9922921810699588,1.0,218,0.4897119341563786,1.0,0.6574585635359116,,,,,,,,,,,,2.0,,,,,,,,,,,,
130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645,130,GP711MarkerLFM5z,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,218,1,12000,119,4000,6527,6645,zscore,sigma,3.0,range,datasets\normalized\zscore,7.289178500010166,0.1481748042664017,0.1311102636232857,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9981631571911652,0.6826519811963823,0.4958333333333333,1.0,0.6629526462395543,0.8151260504201681,0.5415055951362588,119.0,11760.0,121.0,0.0,0.2609649122807017,1.0,0.4139130434782608,1.0,1.0,0.9924125,1.0,218,0.2609649122807017,1.0,0.4139130434782608,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716,131,GP711MarkerLFM5z,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,218,1,12000,105,5000,8612,8716,zscore,sigma,3.0,range,datasets\normalized\zscore,7.708189800003311,0.1216427203353501,0.1325673742002462,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9966532556696492,0.5471010615976131,0.4320987654320987,1.0,0.603448275862069,0.5619047619047619,0.519344842936089,105.0,11757.0,138.0,0.0,0.4320987654320987,1.0,0.603448275862069,1.0,1.0,0.9916666666666668,1.0,218,0.4320987654320987,1.0,0.603448275862069,,,,,,,,,,,,1.0,,,,,,,,,,,,
131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716,131,GP711MarkerLFM5z,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,218,1,12000,105,5000,8612,8716,zscore,sigma,3.0,range,datasets\normalized\zscore,9.401654299988875,0.1092293242214396,0.1331949754394418,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9966532556696492,0.5471010615976131,0.430327868852459,1.0,0.6017191977077364,0.5619047619047619,0.508814250539765,105.0,11756.0,139.0,0.0,0.430327868852459,1.0,0.6017191977077364,1.0,1.0,0.9916256830601092,1.0,218,0.430327868852459,1.0,0.6017191977077364,,,,,,,,,,,,2.0,,,,,,,,,,,,
131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716,131,GP711MarkerLFM5z,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,218,1,12000,105,5000,8612,8716,zscore,sigma,3.0,range,datasets\normalized\zscore,7.610962800012203,0.123565096557945,0.1318232074895597,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9972561500430352,0.5950377987469145,0.4320987654320987,1.0,0.603448275862069,0.6476190476190476,0.5190347190266241,105.0,11757.0,138.0,0.0,0.4320987654320987,1.0,0.603448275862069,1.0,1.0,0.9916666666666668,1.0,218,0.4320987654320987,1.0,0.603448275862069,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,4.804599499999313,0.216333633430317,0.1699135852624869,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9934447467288507,0.2307768980598747,0.1504854368932038,1.0,0.2616033755274262,0.1612903225806451,0.726074389217778,31.0,7295.0,175.0,0.0,0.060546875,1.0,0.1141804788213628,1.0,1.0,0.8301753940898495,1.0,154,0.060546875,1.0,0.1141804788213628,,,,,,,,,,,,1.0,,,,,,,,,,,,
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,5.301199699984863,0.2028977593172022,0.169783579987017,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9934447467288507,0.2307768980598747,0.1336206896551724,1.0,0.2357414448669201,0.1612903225806451,0.7122484992782534,31.0,7269.0,201.0,0.0,0.0397435897435897,1.0,0.0764488286066584,1.0,1.0,0.8169703809606995,1.0,154,0.0397435897435897,1.0,0.0764488286066584,,,,,,,,,,,,2.0,,,,,,,,,,,,
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,4.426418799994281,0.2059286706515259,0.1718499666835847,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9883275035626377,0.1455016461714792,0.1435185185185185,1.0,0.2510121457489878,0.0,0.7214785707022802,31.0,7285.0,185.0,0.0,0.060546875,1.0,0.1141804788213628,1.0,1.0,0.8163059740182791,1.0,154,0.060546875,1.0,0.1141804788213628,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,5.081268000009004,0.1091168942157622,0.1412559216732496,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.988511020626637,0.1345762656750044,0.1538461538461538,1.0,0.2666666666666666,0.0,0.532884659235511,28.0,7319.0,154.0,0.0,0.0848484848484848,1.0,0.1564245810055866,1.0,1.0,0.9877950339222172,1.0,154,0.0848484848484848,1.0,0.1564245810055866,,,,,,,,,,,,1.0,,,,,,,,,,,,
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,5.879340099985711,0.1020561902907996,0.1411850947697636,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9885110206266368,0.1345762656750044,0.1538461538461538,1.0,0.2666666666666666,0.0,0.5256114746000906,28.0,7319.0,154.0,0.0,0.0848484848484848,1.0,0.1564245810055866,1.0,1.0,0.9877950339222172,1.0,154,0.0848484848484848,1.0,0.1564245810055866,,,,,,,,,,,,2.0,,,,,,,,,,,,
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,4.596722999995109,0.1047322534744495,0.1445070649171261,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9850652826365393,0.108636271516088,0.1465968586387434,1.0,0.2557077625570776,0.0,0.5382534482258279,28.0,7310.0,163.0,0.0,0.0843373493975903,1.0,0.1555555555555555,1.0,1.0,0.987032095546074,1.0,154,0.0843373493975903,1.0,0.1555555555555555,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,4.913072399998782,0.2061920420916455,0.1453062642184556,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9779225992302424,0.3158470463908913,0.3218884120171674,0.4385964912280701,0.3712871287128713,0.0935672514619883,0.6421108347470124,75.0,7272.0,158.0,96.0,0.7520161290322581,0.250125313283208,0.3753926580136521,1.0,0.06265664160401,0.9598042498361126,0.9992267868724568,173,0.7520161290322581,0.250125313283208,0.3753926580136521,,,,,,,,,,,,1.0,,,,,,,,,,,,
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,4.7249087000091095,0.2042529939291914,0.1473971545042826,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9779225992302424,0.3158470463908914,0.2914798206278027,0.3801169590643274,0.3299492385786802,0.0935672514619883,0.6464444574420395,65.0,7272.0,158.0,106.0,0.75,0.250682261208577,0.3757670205512807,1.0,0.0633528265107212,0.9580017498287634,0.9991267692539686,173,0.75,0.250682261208577,0.3757670205512807,,,,,,,,,,,,2.0,,,,,,,,,,,,
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,4.872271300002467,0.2044928489468188,0.1407540163910179,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.97857823113189,0.3181657989962704,0.4132841328413284,0.6549707602339181,0.5067873303167421,0.1052631578947368,0.6267548981198727,112.0,7271.0,159.0,59.0,0.6121212121212121,0.3309941520467836,0.4296580232995114,1.0,0.1637426900584795,0.9652978269027528,0.9995041434221876,173,0.6121212121212121,0.3309941520467836,0.4296580232995114,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,4.294207899976755,0.5019925084290141,0.2192810556948402,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.8309294871794871,0.0098634294385432,0.0,0.0,0.0,0.0,1.1598356755135346,0.0,7488.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,4.305432099994505,0.4494390957870122,0.2323873404874683,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.8404626890203813,0.0056104772427239,0.0,0.0,0.0,0.0,1.1466011172494173,0.0,7488.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,4.415833500010194,0.4918004464530605,0.2281819810634492,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.8327991452991453,0.0099693251533742,0.0,0.0,0.0,0.0,1.1763463896434083,0.0,7488.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,4.5040752000059,0.2091822660083376,0.1460239103191005,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9993896956454482,0.9243376595873224,0.5803108808290155,1.0,0.7344262295081967,0.9464285714285714,0.6472539969656392,112.0,7307.0,81.0,0.0,0.5803108808290155,1.0,0.7344262295081967,1.0,1.0,0.9914576856649396,1.0,183,0.5803108808290155,1.0,0.7344262295081967,,,,,,,,,,,,1.0,,,,,,,,,,,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,4.480154199991375,0.1882776168919329,0.1458011666651768,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9993896956454482,0.9243376595873224,0.56,1.0,0.717948717948718,0.9464285714285714,0.6256811168874634,112.0,7300.0,88.0,0.0,0.56,1.0,0.717948717948718,1.0,1.0,0.9908266666666666,1.0,183,0.56,1.0,0.717948717948718,,,,,,,,,,,,2.0,,,,,,,,,,,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,4.358292900025845,0.2060643793974818,0.1470909688578801,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9993631081290124,0.9163700169584548,0.5894736842105263,1.0,0.7417218543046358,0.9464285714285714,0.6473372859711222,112.0,7310.0,78.0,0.0,0.5894736842105263,1.0,0.7417218543046357,1.0,1.0,0.9917333333333334,1.0,183,0.5894736842105263,1.0,0.7417218543046357,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,137,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,183,1,7500,103,2300,4485,4587,zscore,sigma,3.0,range,datasets\normalized\zscore,4.4442125000059605,0.5189093105093089,0.2325510769971158,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9926590549041792,0.5981039804870136,0.0,0.0,0.0,0.7669902912621359,1.2165625415006565,0.0,7397.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,137,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,183,1,7500,103,2300,4485,4587,zscore,sigma,3.0,range,datasets\normalized\zscore,4.503043699980481,0.4648067593829801,0.2383651767706296,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9933205668527388,0.5146380082522168,0.0,0.0,0.0,0.5242718446601942,1.1799022896948692,0.0,7397.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,137,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,183,1,7500,103,2300,4485,4587,zscore,sigma,3.0,range,datasets\normalized\zscore,4.396630800009007,0.5074486682530926,0.24154058557215,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.963681156490889,0.1895777665281917,0.0,0.0,0.0,0.0,1.2320704249695429,0.0,7397.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
138_UCR_Anomaly_InternalBleeding19_3000_4187_4197,138,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,183,1,7500,11,3000,4187,4197,zscore,sigma,3.0,range,datasets\normalized\zscore,4.520762800006196,0.311432998387474,0.1665831586656512,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9672610738173564,0.0229345311573456,0.0,0.0,0.0,0.0,0.8111824743844278,0.0,7308.0,181.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9680707182320442,0.9932,183,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
138_UCR_Anomaly_InternalBleeding19_3000_4187_4197,138,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,183,1,7500,11,3000,4187,4197,zscore,sigma,3.0,range,datasets\normalized\zscore,4.484468700014986,0.27928726310068,0.1698924695959743,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9672610738173564,0.0229345311573456,0.0,0.0,0.0,0.0,0.788964671888603,0.0,7272.0,217.0,11.0,0.0,0.0,0.0,0.0,0.0,0.966536405529954,0.9945333333333334,183,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
138_UCR_Anomaly_InternalBleeding19_3000_4187_4197,138,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,183,1,7500,11,3000,4187,4197,zscore,sigma,3.0,range,datasets\normalized\zscore,4.644192500010831,0.304431418504594,0.1721126150192798,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9664234817125724,0.0222530991398219,0.0,0.0,0.0,0.0,0.8207692635624335,0.0,7317.0,172.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9688356589147288,0.9932,183,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
139_UCR_Anomaly_InternalBleeding20_2700_5759_5919,139,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,4.6390793999889866,0.101261809950519,0.1108171610978707,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.99724436537887,0.8015892465077121,0.8131313131313131,1.0,0.8969359331476323,0.8322981366459627,0.4337132932441314,161.0,7302.0,37.0,0.0,0.8131313131313131,1.0,0.8969359331476323,1.0,1.0,0.9952444444444444,1.0,183,0.8131313131313131,1.0,0.8969359331476323,,,,,,,,,,,,1.0,,,,,,,,,,,,
139_UCR_Anomaly_InternalBleeding20_2700_5759_5919,139,InternalBleeding,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,4.55513309998787,0.0909551032728561,0.1123730894753197,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.99724436537887,0.8015892465077121,0.8090452261306532,1.0,0.8944444444444445,0.8322981366459627,0.4280743716988152,161.0,7301.0,38.0,0.0,0.8090452261306532,1.0,0.8944444444444445,1.0,1.0,0.9951544388609714,1.0,183,0.8090452261306532,1.0,0.8944444444444445,,,,,,,,,,,,2.0,,,,,,,,,,,,
